state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-01,Parts per billion,No Events,23,96.0,Y,2.869565,4.0,20,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-02,Parts per billion,No Events,18,75.0,Y,2.222222,6.0,8,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-03,Parts per billion,No Events,20,83.0,Y,3.05,6.0,8,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-04,Parts per billion,No Events,23,96.0,Y,2.130435,6.0,11,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-05,Parts per billion,No Events,23,96.0,Y,2.652174,5.0,22,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-06,Parts per billion,No Events,23,96.0,Y,2.130435,3.0,0,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-07,Parts per billion,No Events,23,96.0,Y,2.434783,4.0,17,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-08,Parts per billion,No Events,23,96.0,Y,1.695652,4.0,12,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-09,Parts per billion,No Events,21,88.0,Y,0.666667,2.0,11,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-10,Parts per billion,No Events,23,96.0,Y,4.217391,11.0,11,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-11,Parts per billion,No Events,23,96.0,Y,1.217391,4.0,8,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-12,Parts per billion,No Events,23,96.0,Y,2.521739,5.0,9,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-13,Parts per billion,No Events,23,96.0,Y,2.826087,5.0,6,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-14,Parts per billion,No Events,23,96.0,Y,1.608696,3.0,2,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-15,Parts per billion,No Events,23,96.0,Y,1.782609,4.0,12,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-16,Parts per billion,No Events,23,96.0,Y,2.869565,12.0,8,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-17,Parts per billion,No Events,23,96.0,Y,2.782609,8.0,21,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-18,Parts per billion,No Events,23,96.0,Y,5.391304,8.0,9,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-19,Parts per billion,No Events,22,92.0,Y,2.909091,6.0,0,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-20,Parts per billion,No Events,23,96.0,Y,2.782609,5.0,11,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-21,Parts per billion,No Events,23,96.0,Y,2.565217,5.0,5,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-22,Parts per billion,No Events,23,96.0,Y,2.0,4.0,19,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-23,Parts per billion,No Events,21,88.0,Y,2.047619,5.0,11,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-24,Parts per billion,No Events,23,96.0,Y,2.478261,7.0,9,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-25,Parts per billion,No Events,23,96.0,Y,0.73913,4.0,12,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-26,Parts per billion,No Events,23,96.0,Y,0.217391,2.0,2,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-27,Parts per billion,No Events,23,96.0,Y,0.0,0.0,0,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-28,Parts per billion,No Events,23,96.0,Y,0.0,0.0,0,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-29,Parts per billion,No Events,23,96.0,Y,0.130435,2.0,10,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-30,Parts per billion,No Events,23,96.0,Y,0.217391,1.0,11,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-01-31,Parts per billion,No Events,23,96.0,Y,0.043478,1.0,2,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-02-01,Parts per billion,No Events,23,96.0,Y,0.130435,1.0,9,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
06,083,1013,42603,1,34.725352,-120.428717,NAD83,Oxides of nitrogen (NOx),1,1 HOUR,,2007-02-02,Parts per billion,No Events,23,96.0,Y,0.73913,2.0,10,,074,INSTRUMENTAL - CHEMILUMINESCENCE,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",2015-03-05
